Date,Consommation
2020-09-10,46015.666666666664
2020-09-11,45490.166666666664
2020-09-12,40501.583333333336
2020-09-13,38471.270833333336
2020-09-14,45447.125
2020-09-15,46835.104166666664
2020-09-16,47122.8125
2020-09-17,46507.833333333336
2020-09-18,45791.208333333336
2020-09-19,40958.875
2020-09-20,38221.333333333336
2020-09-21,44417.6875
2020-09-22,45321.791666666664
2020-09-23,45519.0
2020-09-24,45823.3125
2020-09-25,46359.020833333336
2020-09-26,42938.291666666664
2020-09-27,42954.229166666664
2020-09-28,49688.979166666664
2020-09-29,49860.854166666664
2020-09-30,48813.958333333336
2020-10-01,49142.5625
2020-10-02,50207.1875
2020-10-03,46057.3125
2020-10-04,44586.354166666664
2020-10-05,51940.041666666664
2020-10-06,52513.625
2020-10-07,51447.125
2020-10-08,50622.0
2020-10-09,49449.229166666664
2020-10-10,45274.708333333336
2020-10-11,45020.270833333336
2020-10-12,53314.708333333336
2020-10-13,55079.458333333336
2020-10-14,56000.916666666664
2020-10-15,57264.895833333336
2020-10-16,56934.0
2020-10-17,51106.875
2020-10-18,48860.395833333336
2020-10-19,55263.5625
2020-10-20,54488.0
2020-10-21,51826.5
2020-10-22,50918.770833333336
2020-10-23,50456.895833333336
2020-10-24,46139.895833333336
2020-10-25,45490.916666666664
2020-10-26,53965.1875
2020-10-27,56332.75
2020-10-28,55118.083333333336
2020-10-29,53865.375
2020-10-30,51862.979166666664
2020-10-31,47067.729166666664
2020-11-01,44741.0
2020-11-02,49726.270833333336
2020-11-03,53627.666666666664
2020-11-04,57197.958333333336
2020-11-05,58029.333333333336
2020-11-06,56568.291666666664
2020-11-07,49462.458333333336
2020-11-08,45730.791666666664
2020-11-09,51198.458333333336
2020-11-10,52535.625
2020-11-11,48586.791666666664
2020-11-12,53101.791666666664
2020-11-13,53145.145833333336
2020-11-14,47410.020833333336
2020-11-15,46590.270833333336
2020-11-16,53914.979166666664
2020-11-17,55729.645833333336
2020-11-18,55709.916666666664
2020-11-19,56597.395833333336
2020-11-20,59368.895833333336
2020-11-21,56785.604166666664
2020-11-22,55830.520833333336
2020-11-23,61980.229166666664
2020-11-24,63620.25
2020-11-25,62615.291666666664
2020-11-26,61745.854166666664
2020-11-27,60582.916666666664
2020-11-28,55563.104166666664
2020-11-29,56757.104166666664
2020-11-30,67036.39583333333
2020-12-01,67702.3125
2020-12-02,68115.91666666667
2020-12-03,67707.77083333333
2020-12-04,67253.89583333333
2020-12-05,64492.708333333336
2020-12-06,62456.75
2020-12-07,70800.33333333333
2020-12-08,71507.125
2020-12-09,72957.6875
2020-12-10,71252.70833333333
2020-12-11,68172.64583333333
2020-12-12,60463.8125
2020-12-13,59527.041666666664
2020-12-14,64290.875
2020-12-15,63105.9375
2020-12-16,64172.875
2020-12-17,62964.5
2020-12-18,62093.333333333336
2020-12-19,56605.8125
2020-12-20,54442.354166666664
2020-12-21,60600.395833333336
2020-12-22,57202.229166666664
2020-12-23,56299.25
2020-12-24,56929.979166666664
2020-12-25,57518.979166666664
2020-12-26,62231.770833333336
2020-12-27,62307.25
2020-12-28,64618.833333333336
2020-12-29,65387.916666666664
2020-12-30,66184.875
2020-12-31,65346.0625
2021-01-01,63176.104166666664
2021-01-02,67626.83333333333
2021-01-03,66832.85416666667
2021-01-04,75502.5
2021-01-05,77957.89583333333
2021-01-06,77922.375
2021-01-07,78795.375
2021-01-08,78858.41666666667
2021-01-09,74925.4375
2021-01-10,72883.10416666667
2021-01-11,80112.58333333333
2021-01-12,77944.20833333333
2021-01-13,71970.14583333333
2021-01-14,69891.3125
2021-01-15,72275.89583333333
2021-01-16,71508.6875
2021-01-17,65449.833333333336
2021-01-18,73169.91666666667
2021-01-19,73765.0625
2021-01-20,70055.39583333333
2021-01-21,67522.4375
2021-01-22,67080.125
2021-01-23,65010.479166666664
2021-01-24,65576.25
2021-01-25,72636.95833333333
2021-01-26,76428.47916666667
2021-01-27,73067.41666666667
2021-01-28,66179.79166666667
2021-01-29,62665.791666666664
2021-01-30,58441.833333333336
2021-01-31,56977.9375
2021-02-01,63181.541666666664
2021-02-02,61908.979166666664
2021-02-03,61431.708333333336
2021-02-04,62763.8125
2021-02-05,61234.291666666664
2021-02-06,57163.0625
2021-02-07,59025.729166666664
2021-02-08,70941.47916666667
2021-02-09,74853.83333333333
2021-02-10,75912.02083333333
2021-02-11,78529.52083333333
2021-02-12,79062.8125
2021-02-13,75460.0
2021-02-14,72341.10416666667
2021-02-15,72909.77083333333
2021-02-16,68287.54166666667
2021-02-17,63997.25
2021-02-18,64533.645833333336
2021-02-19,62067.104166666664
2021-02-20,54048.041666666664
2021-02-21,51111.583333333336
2021-02-22,57735.25
2021-02-23,56170.833333333336
2021-02-24,54836.916666666664
2021-02-25,55327.020833333336
2021-02-26,56664.020833333336
2021-02-27,54787.0625
2021-02-28,53620.041666666664
2021-03-01,59333.458333333336
2021-03-02,59580.458333333336
2021-03-03,58909.583333333336
2021-03-04,58944.229166666664
2021-03-05,61243.4375
2021-03-06,58344.041666666664
2021-03-07,56870.75
2021-03-08,63165.208333333336
2021-03-09,64206.645833333336
2021-03-10,64399.75
2021-03-11,60707.104166666664
2021-03-12,60423.520833333336
2021-03-13,56307.333333333336
2021-03-14,55189.1875
2021-03-15,61689.375
2021-03-16,62372.583333333336
2021-03-17,62554.125
2021-03-18,64577.229166666664
2021-03-19,64500.291666666664
2021-03-20,59783.416666666664
2021-03-21,57687.5
2021-03-22,62762.145833333336
2021-03-23,60880.958333333336
2021-03-24,58397.208333333336
2021-03-25,56800.9375
2021-03-26,56430.833333333336
2021-03-27,51712.354166666664
2021-03-28,48930.479166666664
2021-03-29,51956.75
2021-03-30,49918.166666666664
2021-03-31,48528.479166666664
2021-04-01,48008.083333333336
2021-04-02,47588.354166666664
2021-04-03,46577.208333333336
2021-04-04,46125.083333333336
2021-04-05,48774.791666666664
2021-04-06,58679.375
2021-04-07,61710.791666666664
2021-04-08,59349.166666666664
2021-04-09,56095.25
2021-04-10,50245.520833333336
2021-04-11,50339.916666666664
2021-04-12,58612.333333333336
2021-04-13,58870.020833333336
2021-04-14,58401.354166666664
2021-04-15,58729.395833333336
2021-04-16,58840.75
2021-04-17,53085.1875
2021-04-18,49859.6875
2021-04-19,53931.604166666664
2021-04-20,52753.729166666664
2021-04-21,51517.229166666664
2021-04-22,50350.875
2021-04-23,48715.958333333336
2021-04-24,43183.083333333336
2021-04-25,41420.458333333336
2021-04-26,48186.041666666664
2021-04-27,49089.229166666664
2021-04-28,49596.895833333336
2021-04-29,50730.020833333336
2021-04-30,50973.604166666664
2021-05-01,45421.666666666664
2021-05-02,45516.229166666664
2021-05-03,51185.791666666664
2021-05-04,51895.6875
2021-05-05,51746.895833333336
2021-05-06,53408.916666666664
2021-05-07,51057.770833333336
2021-05-08,42916.729166666664
2021-05-09,39762.729166666664
2021-05-10,45968.75
2021-05-11,48004.645833333336
2021-05-12,48767.020833333336
2021-05-13,44004.333333333336
2021-05-14,45916.9375
2021-05-15,44441.916666666664
2021-05-16,42945.458333333336
2021-05-17,48926.229166666664
2021-05-18,49925.541666666664
2021-05-19,50120.979166666664
2021-05-20,49677.354166666664
2021-05-21,48762.854166666664
2021-05-22,44306.229166666664
2021-05-23,41684.604166666664
2021-05-24,44044.395833333336
2021-05-25,49623.270833333336
2021-05-26,49922.270833333336
2021-05-27,48386.9375
2021-05-28,46276.5625
2021-05-29,40636.458333333336
2021-05-30,38157.666666666664
2021-05-31,44057.75
2021-06-01,45210.104166666664
2021-06-02,45518.104166666664
2021-06-03,45635.104166666664
2021-06-04,45126.104166666664
2021-06-05,39998.291666666664
2021-06-06,38032.729166666664
2021-06-07,44307.8125
2021-06-08,45438.479166666664
2021-06-09,45857.1875
2021-06-10,46138.229166666664
2021-06-11,45886.229166666664
2021-06-12,41043.145833333336
2021-06-13,38799.875
2021-06-14,45882.041666666664
2021-06-15,47415.75
2021-06-16,48035.3125
2021-06-17,47447.083333333336
2021-06-18,46387.625
2021-06-19,41429.979166666664
2021-06-20,38670.5625
2021-06-21,44778.75
2021-06-22,45735.333333333336
2021-06-23,45855.0
2021-06-24,45573.979166666664
2021-06-25,44946.916666666664
2021-06-26,40393.020833333336
2021-06-27,38584.041666666664
2021-06-28,44775.75
2021-06-29,45765.3125
2021-06-30,45802.0
2021-07-01,45884.395833333336
2021-07-02,45821.5625
2021-07-03,40887.229166666664
2021-07-04,38597.708333333336
2021-07-05,45145.8125
2021-07-06,46163.0625
2021-07-07,46013.145833333336
2021-07-08,45928.229166666664
2021-07-09,45456.4375
2021-07-10,40808.291666666664
2021-07-11,38529.25
2021-07-12,44956.9375
2021-07-13,45500.291666666664
2021-07-14,40528.395833333336
2021-07-15,45024.1875
2021-07-16,44898.645833333336
2021-07-17,40629.9375
2021-07-18,38913.854166666664
2021-07-19,45909.104166666664
2021-07-20,47253.375
2021-07-21,47524.729166666664
2021-07-22,47737.041666666664
2021-07-23,47058.479166666664
2021-07-24,41434.229166666664
2021-07-25,38908.541666666664
2021-07-26,44642.333333333336
2021-07-27,45797.3125
2021-07-28,45408.020833333336
2021-07-29,45218.416666666664
2021-07-30,44305.020833333336
2021-07-31,39783.333333333336
2021-08-01,37162.645833333336
2021-08-02,41344.6875
2021-08-03,42247.520833333336
2021-08-04,42103.833333333336
2021-08-05,41558.645833333336
2021-08-06,41005.1875
2021-08-07,37807.645833333336
2021-08-08,35991.4375
2021-08-09,40105.166666666664
2021-08-10,41362.875
2021-08-11,42211.25
2021-08-12,42819.479166666664
2021-08-13,43011.354166666664
2021-08-14,40570.583333333336
2021-08-15,38229.125
2021-08-16,41306.270833333336
2021-08-17,42127.166666666664
2021-08-18,42487.104166666664
2021-08-19,42673.270833333336
2021-08-20,42867.895833333336
2021-08-21,39935.9375
2021-08-22,37972.125
2021-08-23,43165.333333333336
2021-08-24,44007.791666666664
2021-08-25,44351.875
2021-08-26,44987.895833333336
2021-08-27,44431.8125
2021-08-28,40160.979166666664
2021-08-29,38461.8125
2021-08-30,44769.979166666664
2021-08-31,46150.5
2021-09-01,46488.270833333336
2021-09-02,46489.479166666664
2021-09-03,45977.875
2021-09-04,41094.75
2021-09-05,39332.708333333336
2021-09-06,46005.791666666664
2021-09-07,47241.229166666664
2021-09-08,47219.4375
2021-09-09,46930.395833333336
2021-09-10,46034.395833333336
2021-09-11,40757.354166666664
2021-09-12,38735.291666666664
2021-09-13,45232.479166666664
2021-09-14,46735.0
2021-09-15,46836.3125
2021-09-16,46383.6875
2021-09-17,45535.354166666664
2021-09-18,40730.979166666664
2021-09-19,38701.75
2021-09-20,44908.708333333336
2021-09-21,45894.875
2021-09-22,46121.770833333336
2021-09-23,46259.083333333336
2021-09-24,45732.458333333336
2021-09-25,41058.0625
2021-09-26,38676.25
2021-09-27,45303.583333333336
2021-09-28,46596.541666666664
2021-09-29,47094.291666666664
2021-09-30,47620.833333333336
2021-10-01,47697.583333333336
2021-10-02,42977.9375
2021-10-03,41024.020833333336
2021-10-04,47316.791666666664
2021-10-05,48933.770833333336
2021-10-06,49839.020833333336
2021-10-07,49912.5625
2021-10-08,49085.145833333336
2021-10-09,44034.083333333336
2021-10-10,42656.729166666664
2021-10-11,49519.020833333336
2021-10-12,51544.083333333336
2021-10-13,51827.041666666664
2021-10-14,52955.9375
2021-10-15,52312.875
2021-10-16,47333.5625
2021-10-17,45733.5
2021-10-18,51491.916666666664
2021-10-19,50346.4375
2021-10-20,50051.9375
2021-10-21,50680.104166666664
2021-10-22,52415.270833333336
2021-10-23,48177.6875
2021-10-24,47252.791666666664
2021-10-25,53146.104166666664
2021-10-26,53481.666666666664
2021-10-27,53551.375
2021-10-28,53622.125
2021-10-29,52477.666666666664
2021-10-30,47438.75
2021-10-31,44693.583333333336
2021-11-01,46962.541666666664
2021-11-02,54885.854166666664
2021-11-03,57616.791666666664
2021-11-04,60214.041666666664
2021-11-05,60357.958333333336
2021-11-06,56932.583333333336
2021-11-07,53840.125
2021-11-08,59935.104166666664
2021-11-09,62258.166666666664
2021-11-10,63660.666666666664
2021-11-11,57117.104166666664
2021-11-12,59400.75
2021-11-13,53852.125
2021-11-14,51359.479166666664
2021-11-15,60512.208333333336
2021-11-16,62529.520833333336
2021-11-17,62447.041666666664
2021-11-18,62799.6875
2021-11-19,62471.375
2021-11-20,58228.3125
2021-11-21,57245.666666666664
2021-11-22,65678.4375
2021-11-23,68042.95833333333
2021-11-24,68604.08333333333
2021-11-25,69264.875
2021-11-26,69582.04166666667
2021-11-27,65342.895833333336
2021-11-28,65299.625
2021-11-29,73493.6875
2021-11-30,74693.89583333333
2021-12-01,70091.41666666667
2021-12-02,71654.125
2021-12-03,73564.75
2021-12-04,63056.979166666664
2021-12-05,63549.104166666664
2021-12-06,70529.9375
2021-12-07,71473.47916666667
2021-12-08,71589.95833333333
2021-12-09,73340.10416666667
2021-12-10,72196.04166666667
2021-12-11,66461.375
2021-12-12,62012.833333333336
2021-12-13,67740.77083333333
2021-12-14,70145.97916666667
2021-12-15,70198.14583333333
2021-12-16,69858.25
2021-12-17,69650.875
2021-12-18,65189.8125
2021-12-19,64627.6875
2021-12-20,72395.6875
2021-12-21,75110.79166666667
2021-12-22,77162.5625
2021-12-23,71305.25
2021-12-24,61406.75
2021-12-25,53687.520833333336
2021-12-26,53843.541666666664
2021-12-27,57965.958333333336
2021-12-28,57700.958333333336
2021-12-29,55535.354166666664
2021-12-30,52834.520833333336
2021-12-31,53373.854166666664
2022-01-01,50392.729166666664
2022-01-02,52312.520833333336
2022-01-03,59529.729166666664
2022-01-04,62207.875
2022-01-05,68334.75
2022-01-06,72562.97916666667
2022-01-07,72429.95833333333
2022-01-08,65133.5625
2022-01-09,62454.833333333336
2022-01-10,69600.5625
2022-01-11,72614.89583333333
2022-01-12,75118.41666666667
2022-01-13,76408.97916666667
2022-01-14,77287.1875
2022-01-15,72874.52083333333
2022-01-16,70711.47916666667
2022-01-17,74668.0
2022-01-18,75098.77083333333
2022-01-19,74978.35416666667
2022-01-20,73797.45833333333
2022-01-21,75236.16666666667
2022-01-22,70402.58333333333
2022-01-23,67432.5
2022-01-24,74803.60416666667
2022-01-25,77764.47916666667
2022-01-26,78374.14583333333
2022-01-27,77493.14583333333
2022-01-28,74330.8125
2022-01-29,67133.35416666667
2022-01-30,62109.125
2022-01-31,69934.64583333333
2022-02-01,71869.20833333333
2022-02-02,67294.6875
2022-02-03,67597.27083333333
2022-02-04,66507.0625
2022-02-05,62094.625
2022-02-06,61556.770833333336
2022-02-07,64835.270833333336
2022-02-08,66519.89583333333
2022-02-09,66171.25
2022-02-10,65813.16666666667
2022-02-11,66653.89583333333
2022-02-12,64375.541666666664
2022-02-13,60824.5625
2022-02-14,64606.395833333336
2022-02-15,66966.6875
2022-02-16,65238.0625
2022-02-17,60878.458333333336
2022-02-18,60036.9375
2022-02-19,58491.291666666664
2022-02-20,56233.854166666664
2022-02-21,63398.791666666664
2022-02-22,63797.0625
2022-02-23,62211.979166666664
2022-02-24,63187.125
2022-02-25,64652.1875
2022-02-26,60716.833333333336
2022-02-27,59249.416666666664
2022-02-28,64028.166666666664
2022-03-01,63931.895833333336
2022-03-02,63114.833333333336
2022-03-03,61699.395833333336
2022-03-04,61523.833333333336
2022-03-05,58380.291666666664
2022-03-06,58364.6875
2022-03-07,67208.5
2022-03-08,67176.79166666667
2022-03-09,63536.541666666664
2022-03-10,61007.875
2022-03-11,60574.520833333336
2022-03-12,55827.541666666664
2022-03-13,54727.583333333336
2022-03-14,60229.979166666664
2022-03-15,58920.875
2022-03-16,58166.625
2022-03-17,59260.9375
2022-03-18,59853.1875
2022-03-19,53634.520833333336
2022-03-20,51263.375
2022-03-21,55368.020833333336
2022-03-22,55409.6875
2022-03-23,55607.770833333336
2022-03-24,55060.708333333336
2022-03-25,53140.916666666664
2022-03-26,47547.9375
2022-03-27,44993.020833333336
2022-03-28,50317.208333333336
2022-03-29,51305.916666666664
2022-03-30,53426.3125
2022-03-31,57351.354166666664
2022-04-01,64993.604166666664
2022-04-02,62704.583333333336
2022-04-03,60397.375
2022-04-04,64863.916666666664
2022-04-05,61993.875
2022-04-06,59639.916666666664
2022-04-07,58429.291666666664
2022-04-08,58149.666666666664
2022-04-09,54127.25
2022-04-10,51516.104166666664
2022-04-11,54138.1875
2022-04-12,52039.3125
2022-04-13,51314.25
2022-04-14,49550.8125
2022-04-15,47015.125
2022-04-16,42024.083333333336
2022-04-17,39846.333333333336
2022-04-18,40908.8125
2022-04-19,47483.854166666664
2022-04-20,49160.166666666664
2022-04-21,48890.0
2022-04-22,47594.854166666664
2022-04-23,43761.979166666664
2022-04-24,42519.770833333336
2022-04-25,48364.854166666664
2022-04-26,48962.104166666664
2022-04-27,48386.125
2022-04-28,47737.291666666664
2022-04-29,46756.75
2022-04-30,42209.333333333336
2022-05-01,39670.083333333336
2022-05-02,45858.395833333336
2022-05-03,47191.4375
2022-05-04,47633.791666666664
2022-05-05,47873.8125
2022-05-06,47222.8125
2022-05-07,41717.854166666664
2022-05-08,39290.270833333336
2022-05-09,45132.0625
2022-05-10,45859.708333333336
2022-05-11,45875.75
2022-05-12,45910.270833333336
2022-05-13,45382.166666666664
2022-05-14,40653.979166666664
2022-05-15,38386.416666666664
2022-05-16,44621.916666666664
2022-05-17,46019.770833333336
2022-05-18,46641.729166666664
2022-05-19,46545.541666666664
2022-05-20,45823.854166666664
2022-05-21,40899.395833333336
2022-05-22,38818.979166666664
2022-05-23,44802.145833333336
2022-05-24,44928.229166666664
2022-05-25,45156.291666666664
2022-05-26,40268.3125
2022-05-27,41686.458333333336
2022-05-28,39672.041666666664
2022-05-29,38019.75
2022-05-30,44559.625
2022-05-31,45773.979166666664
2022-06-01,46021.3125
2022-06-02,46138.645833333336
2022-06-03,45699.104166666664
2022-06-04,41022.958333333336
2022-06-05,38073.229166666664
2022-06-06,39658.3125
2022-06-07,44882.854166666664
2022-06-08,45616.5
2022-06-09,45508.875
2022-06-10,45427.270833333336
2022-06-11,40962.541666666664
2022-06-12,39000.208333333336
2022-06-13,45176.083333333336
2022-06-14,46852.875
2022-06-15,47960.375
2022-06-16,48376.083333333336
2022-06-17,48539.1875
2022-06-18,44108.083333333336
2022-06-19,40748.75
2022-06-20,46381.729166666664
2022-06-21,47220.166666666664
2022-06-22,47195.8125
2022-06-23,46904.1875
2022-06-24,45496.041666666664
2022-06-25,40422.9375
2022-06-26,38650.020833333336
2022-06-27,44627.979166666664
2022-06-28,45657.895833333336
2022-06-29,46175.416666666664
2022-06-30,46129.520833333336
2022-07-01,44959.104166666664
2022-07-02,40814.604166666664
2022-07-03,38019.916666666664
2022-07-04,45445.416666666664
2022-07-05,46803.5
2022-07-06,46697.020833333336
2022-07-07,47175.479166666664
2022-07-08,46892.75
2022-07-09,42365.729166666664
2022-07-10,39903.083333333336
2022-07-11,46834.041666666664
2022-07-12,48612.104166666664
2022-07-13,48812.25
2022-07-14,43326.625
2022-07-15,44956.833333333336
2022-07-16,42346.729166666664
2022-07-17,40759.6875
2022-07-18,48365.208333333336
2022-07-19,49675.854166666664
2022-07-20,48662.229166666664
2022-07-21,48222.75
2022-07-22,47628.979166666664
2022-07-23,42372.458333333336
2022-07-24,40620.854166666664
2022-07-25,46181.5625
2022-07-26,46276.291666666664
2022-07-27,45883.666666666664
2022-07-28,45968.229166666664
2022-07-29,44889.25
2022-07-30,40675.875
2022-07-31,38845.5
2022-08-01,43702.104166666664
2022-08-02,44874.854166666664
2022-08-03,45639.666666666664
2022-08-04,45335.958333333336
2022-08-05,43848.75
2022-08-06,39925.520833333336
2022-08-07,37848.416666666664
2022-08-08,41977.270833333336
2022-08-09,42949.458333333336
2022-08-10,43340.375
2022-08-11,43725.520833333336
2022-08-12,43805.604166666664
2022-08-13,40297.479166666664
2022-08-14,37203.854166666664
2022-08-15,37614.895833333336
2022-08-16,41737.375
2022-08-17,41561.833333333336
2022-08-18,41477.625
2022-08-19,41474.395833333336
2022-08-20,38780.916666666664
2022-08-21,37108.0
2022-08-22,42711.625
2022-08-23,44571.729166666664
2022-08-24,45367.020833333336
2022-08-25,45514.729166666664
2022-08-26,44803.729166666664
2022-08-27,40181.604166666664
2022-08-28,38130.020833333336
2022-08-29,44588.041666666664
2022-08-30,46014.041666666664
2022-08-31,45861.395833333336
2022-09-01,45989.041666666664
2022-09-02,45028.416666666664
2022-09-03,40162.104166666664
2022-09-04,38667.041666666664
2022-09-05,45079.083333333336
2022-09-06,45747.1875
2022-09-07,45397.6875
2022-09-08,44765.770833333336
2022-09-09,44351.104166666664
2022-09-10,39772.916666666664
2022-09-11,37934.895833333336
2022-09-12,44323.104166666664
2022-09-13,45845.666666666664
2022-09-14,45687.458333333336
2022-09-15,45136.708333333336
2022-09-16,44296.729166666664
2022-09-17,39446.104166666664
2022-09-18,37768.583333333336
2022-09-19,43698.583333333336
2022-09-20,45001.833333333336
2022-09-21,44987.916666666664
2022-09-22,45179.333333333336
2022-09-23,44798.145833333336
2022-09-24,40166.875
2022-09-25,38336.145833333336
2022-09-26,45243.625
2022-09-27,46856.25
2022-09-28,46867.333333333336
2022-09-29,46582.5
2022-09-30,46756.395833333336
2022-10-01,42297.458333333336
2022-10-02,39261.791666666664
2022-10-03,45056.083333333336
2022-10-04,46115.791666666664
2022-10-05,45818.833333333336
2022-10-06,45491.270833333336
2022-10-07,45260.666666666664
2022-10-08,40712.541666666664
2022-10-09,39313.708333333336
2022-10-10,44848.145833333336
2022-10-11,45730.6875
2022-10-12,46272.333333333336
2022-10-13,46429.1875
2022-10-14,45754.020833333336
2022-10-15,40688.333333333336
2022-10-16,38742.895833333336
2022-10-17,43926.979166666664
2022-10-18,44443.041666666664
2022-10-19,44614.5625
2022-10-20,44621.916666666664
2022-10-21,44241.479166666664
2022-10-22,39819.895833333336
2022-10-23,37883.791666666664
2022-10-24,43924.125
2022-10-25,44747.9375
2022-10-26,44530.3125
2022-10-27,44330.770833333336
2022-10-28,43792.041666666664
2022-10-29,39049.479166666664
2022-10-30,37396.833333333336
2022-10-31,40746.104166666664
2022-11-01,39466.541666666664
2022-11-02,45149.333333333336
2022-11-03,47337.5625
2022-11-04,48595.270833333336
2022-11-05,45765.333333333336
2022-11-06,44675.083333333336
2022-11-07,49320.666666666664
2022-11-08,49907.666666666664
2022-11-09,49805.958333333336
2022-11-10,50482.895833333336
2022-11-11,45550.0625
2022-11-12,44810.270833333336
2022-11-13,43939.145833333336
2022-11-14,51030.25
2022-11-15,51932.479166666664
2022-11-16,52134.333333333336
2022-11-17,51902.5625
2022-11-18,52820.875
2022-11-19,50186.291666666664
2022-11-20,49409.3125
2022-11-21,57114.270833333336
2022-11-22,58605.0625
2022-11-23,58165.229166666664
2022-11-24,57308.291666666664
2022-11-25,56121.145833333336
2022-11-26,53198.166666666664
2022-11-27,51759.229166666664
2022-11-28,56994.791666666664
2022-11-29,60068.958333333336
2022-11-30,61465.354166666664
2022-12-01,63210.479166666664
2022-12-02,64352.145833333336
2022-12-03,60523.9375
2022-12-04,59224.3125
2022-12-05,66316.95833333333
2022-12-06,67565.58333333333
2022-12-07,67707.52083333333
2022-12-08,69176.64583333333
2022-12-09,68750.75
2022-12-10,65806.85416666667
2022-12-11,67434.85416666667
2022-12-12,75800.29166666667
2022-12-13,75738.66666666667
2022-12-14,71560.35416666667
2022-12-15,71385.0
2022-12-16,71476.0625
2022-12-17,70413.6875
2022-12-18,67838.16666666667
2022-12-19,63873.208333333336
2022-12-20,59459.479166666664
2022-12-21,56898.4375
2022-12-22,55257.395833333336
2022-12-23,51199.416666666664
2022-12-24,46830.708333333336
2022-12-25,44296.458333333336
2022-12-26,49009.25
2022-12-27,53530.25
2022-12-28,53856.0
2022-12-29,52290.770833333336
2022-12-30,52326.729166666664
2022-12-31,46224.208333333336
