time,tmin,tmax
2021-01-12,1.4400966183574877,8.416425120772947
2021-01-13,5.282608695652174,10.218357487922704
2021-01-14,5.722222222222222,10.23816425120773
2021-01-15,1.7990338164251207,7.664734299516907
2021-01-16,-0.5898550724637681,6.321256038647343
2021-01-17,2.4352657004830918,8.539613526570049
2021-01-18,1.2458937198067632,8.295652173913044
2021-01-19,1.7927536231884058,10.044927536231885
2021-01-20,5.234299516908212,12.042512077294687
2021-01-21,6.6120772946859905,12.071980676328502
2021-01-22,4.279227053140096,10.771014492753622
2021-01-23,3.0864734299516905,8.347826086956522
2021-01-24,1.4101449275362319,7.265217391304348
2021-01-25,1.5357487922705313,7.1637681159420294
2021-01-26,-0.28405797101449276,6.915942028985507
2021-01-27,3.22512077294686,10.098067632850242
2021-01-28,7.030917874396136,13.564734299516909
2021-01-29,7.957971014492753,13.354589371980676
2021-01-30,6.482125603864734,11.659420289855072
2021-01-31,6.079227053140097,11.104830917874395
2021-02-01,7.4280193236714975,11.490821256038647
2021-02-02,7.8193236714975844,14.378743961352658
2021-02-03,6.858937198067633,13.647342995169081
2021-02-04,5.747826086956522,12.64782608695652
2021-02-05,7.273913043478261,12.719806763285025
2021-02-06,6.7724637681159425,11.284057971014494
2021-02-07,3.314975845410628,9.302415458937197
2021-02-08,1.885024154589372,6.240096618357488
2021-02-09,1.3507246376811595,6.154589371980676
2021-02-10,-0.004830917874396126,6.142512077294686
2021-02-11,-1.0096618357487923,5.4743961352657005
2021-02-12,0.04251207729468596,4.951207729468599
2021-02-13,-1.6671497584541064,4.306763285024155
2021-02-14,-2.1256038647342996,7.0608695652173905
2021-02-15,2.9260869565217393,10.634782608695653
2021-02-16,5.402898550724638,12.896135265700483
2021-02-17,5.839130434782609,14.379227053140097
2021-02-18,5.146376811594203,13.107246376811593
2021-02-19,6.172463768115942,14.41304347826087
2021-02-20,8.472463768115942,16.21545893719807
2021-02-21,8.183091787439613,15.83671497584541
2021-02-22,8.118357487922705,14.589855072463768
2021-02-23,7.978743961352657,17.069565217391304
2021-02-24,8.014975845410628,18.190821256038646
2021-02-25,6.266183574879227,15.924637681159421
2021-02-26,4.610144927536232,13.504347826086956
2021-02-27,3.77487922705314,12.055555555555555
2021-02-28,3.2198067632850242,12.830917874396135
2021-03-01,3.155555555555556,14.821739130434782
2021-03-02,4.235748792270531,15.497101449275362
2021-03-03,5.513526570048309,14.62415458937198
2021-03-04,5.085024154589371,13.358937198067634
2021-03-05,4.324154589371981,10.755555555555556
2021-03-06,2.3318840579710143,10.665700483091788
2021-03-07,2.495169082125604,10.837198067632851
2021-03-08,2.6956521739130435,10.727053140096618
2021-03-09,1.577294685990338,11.126570048309178
2021-03-10,1.5806763285024155,12.480676328502415
2021-03-11,6.371497584541063,14.552173913043479
2021-03-12,5.954589371980676,12.58550724637681
2021-03-13,4.873913043478261,12.341545893719806
2021-03-14,4.915458937198068,11.21256038647343
2021-03-15,5.632850241545894,11.701932367149759
2021-03-16,5.191304347826087,11.847342995169083
2021-03-17,5.635748792270531,11.106763285024154
2021-03-18,3.3903381642512076,9.202415458937198
2021-03-19,3.3193236714975844,8.97391304347826
2021-03-20,1.2734299516908214,9.79855072463768
2021-03-21,1.9942028985507247,10.63719806763285
2021-03-22,2.974396135265701,11.260386473429952
2021-03-23,1.8632850241545893,13.936231884057971
2021-03-24,2.177294685990338,16.42753623188406
2021-03-25,4.841545893719807,15.13719806763285
2021-03-26,4.699033816425121,15.279227053140097
2021-03-27,5.298550724637681,13.742512077294686
2021-03-28,3.605797101449275,16.88840579710145
2021-03-29,4.914975845410628,20.469565217391303
2021-03-30,6.976328502415458,22.256521739130438
2021-03-31,8.097101449275362,22.56811594202899
2021-04-01,8.341062801932367,22.32898550724638
2021-04-02,7.4628019323671495,18.004347826086956
2021-04-03,6.222222222222222,14.279227053140097
2021-04-04,4.044927536231884,14.578743961352657
2021-04-05,3.2033816425120776,14.301932367149758
2021-04-06,2.142512077294686,10.119323671497584
2021-04-07,0.3743961352657005,9.922222222222222
2021-04-08,0.861352657004831,14.179227053140096
2021-04-09,4.199033816425121,15.481642512077293
2021-04-10,7.4850241545893725,13.904347826086955
2021-04-11,5.177294685990338,12.128985507246377
2021-04-12,2.6473429951690823,11.355072463768115
2021-04-13,2.064251207729469,12.643478260869564
2021-04-14,1.9091787439613526,12.849758454106281
2021-04-15,1.9154589371980677,12.104830917874395
2021-04-16,2.2289855072463767,11.594685990338164
2021-04-17,3.2454106280193233,12.843961352657004
2021-04-18,3.6830917874396136,13.798550724637682
2021-04-19,3.7082125603864737,15.531400966183575
2021-04-20,5.185507246376812,17.011111111111113
2021-04-21,6.503864734299516,16.857971014492755
2021-04-22,6.41256038647343,17.845893719806764
2021-04-23,6.161835748792271,20.099999999999998
2021-04-24,7.3478260869565215,20.80772946859903
2021-04-25,8.07294685990338,18.317391304347826
2021-04-26,7.9222222222222225,17.18695652173913
2021-04-27,7.415942028985507,17.592753623188404
2021-04-28,7.1521739130434785,16.11449275362319
2021-04-29,7.794685990338165,14.560869565217391
2021-04-30,7.216425120772946,14.142995169082125
2021-05-01,6.606763285024154,13.12463768115942
2021-05-02,5.035748792270532,14.603381642512078
2021-05-03,3.7318840579710146,16.91400966183575
2021-05-04,7.230434782608696,16.030434782608697
2021-05-05,7.464734299516908,15.279227053140097
2021-05-06,7.214975845410628,15.229951690821256
2021-05-07,8.28695652173913,16.804347826086957
2021-05-08,8.79855072463768,22.106280193236714
2021-05-09,11.991787439613528,22.701449275362318
2021-05-10,10.180193236714977,18.414975845410627
2021-05-11,7.713043478260869,16.00048309178744
2021-05-12,7.541545893719806,16.894202898550724
2021-05-13,7.710628019323671,16.152173913043477
2021-05-14,7.621256038647343,15.73719806763285
2021-05-15,8.642512077294686,15.56280193236715
2021-05-16,9.978743961352656,16.929468599033818
2021-05-17,9.218357487922706,16.70193236714976
2021-05-18,8.566666666666666,16.494685990338166
2021-05-19,8.283091787439613,16.33816425120773
2021-05-20,7.588405797101449,18.523188405797104
2021-05-21,9.949758454106279,17.30289855072464
2021-05-22,8.418840579710146,16.66135265700483
2021-05-23,8.393236714975846,17.64009661835749
2021-05-24,8.766666666666667,16.33429951690821
2021-05-25,8.589855072463768,16.908212560386474
2021-05-26,9.066666666666666,17.253623188405797
2021-05-27,9.14975845410628,20.29903381642512
2021-05-28,9.868599033816425,21.956038647342993
2021-05-29,11.9512077294686,22.465700483091787
2021-05-30,11.903864734299516,22.501932367149756
2021-05-31,11.384057971014492,23.805797101449276
2021-06-01,11.933333333333332,24.797101449275363
2021-06-02,13.75024154589372,22.980676328502415
2021-06-03,13.551690821256038,23.206763285024156
2021-06-04,11.85024154589372,21.55024154589372
2021-06-05,12.534299516908213,20.813526570048307
2021-06-06,12.594685990338164,21.267632850241544
2021-06-07,13.274396135265702,22.269565217391307
2021-06-08,13.193236714975846,24.00048309178744
2021-06-09,13.645893719806763,25.005797101449275
2021-06-10,14.643961352657005,25.592270531400967
2021-06-11,15.09951690821256,26.032850241545894
2021-06-12,15.47487922705314,25.698067632850243
2021-06-13,15.274396135265702,27.64830917874396
2021-06-14,15.334299516908212,28.51739130434783
2021-06-15,16.079227053140098,28.099999999999998
2021-06-16,16.605314009661836,29.091304347826085
2021-06-17,16.55024154589372,26.074396135265697
2021-06-18,17.21111111111111,25.86763285024155
2021-06-19,16.457971014492756,25.476811594202896
2021-06-20,15.695169082125604,24.377777777777776
2021-06-21,15.002898550724638,23.744444444444447
2021-06-22,13.925603864734299,21.340579710144926
2021-06-23,13.790821256038646,21.185990338164252
2021-06-24,13.356038647342995,21.307246376811595
2021-06-25,13.016425120772947,22.195169082125602
2021-06-26,13.140579710144927,23.835748792270532
2021-06-27,15.206280193236713,23.317874396135267
2021-06-28,14.014009661835749,23.045893719806763
2021-06-29,13.733816425120773,21.566183574879226
2021-06-30,13.935265700483091,21.271014492753626
2021-07-01,13.985990338164251,23.909661835748793
2021-07-02,14.203381642512078,25.63768115942029
2021-07-03,16.081642512077295,24.083574879227054
2021-07-04,15.416425120772946,22.592270531400967
2021-07-05,15.414009661835747,24.50917874396135
2021-07-06,15.428985507246377,22.523188405797104
2021-07-07,14.380676328502416,23.169082125603865
2021-07-08,14.387439613526569,22.27004830917874
2021-07-09,13.745893719806764,23.163768115942027
2021-07-10,13.776811594202899,23.295169082125607
2021-07-11,14.358454106280192,24.73864734299517
2021-07-12,14.789855072463768,22.63719806763285
2021-07-13,14.278260869565218,20.43623188405797
2021-07-14,14.364734299516908,20.853140096618358
2021-07-15,15.280193236714975,22.372463768115942
2021-07-16,15.389371980676328,22.958454106280193
2021-07-17,15.014009661835749,25.234782608695653
2021-07-18,16.585024154589373,28.196135265700484
2021-07-19,17.532850241545894,28.93864734299517
2021-07-20,17.442995169082124,28.797584541062804
2021-07-21,17.38502415458937,28.722705314009662
2021-07-22,17.18647342995169,28.970048309178743
2021-07-23,16.76086956521739,28.409661835748793
2021-07-24,17.259420289855072,25.418840579710142
2021-07-25,16.308212560386476,24.60193236714976
2021-07-26,16.268115942028984,24.63671497584541
2021-07-27,15.671497584541063,23.917874396135264
2021-07-28,15.838647342995168,23.794685990338163
2021-07-29,15.18792270531401,24.85024154589372
2021-07-30,15.603381642512078,24.08985507246377
2021-07-31,14.480193236714976,22.576811594202898
2021-08-01,13.792270531400966,22.005314009661838
2021-08-02,13.634299516908213,22.745410628019325
2021-08-03,13.309661835748791,21.34202898550725
2021-08-04,14.267149758454106,21.113526570048307
2021-08-05,15.168115942028987,23.288405797101447
2021-08-06,16.378743961352658,23.058454106280195
2021-08-07,14.404830917874397,21.88792270531401
2021-08-08,13.53623188405797,22.50144927536232
2021-08-09,13.622222222222224,24.28454106280193
2021-08-10,14.943961352657006,25.967149758454106
2021-08-11,15.466183574879228,27.558937198067632
2021-08-12,16.54685990338164,28.943478260869565
2021-08-13,17.54685990338164,28.24830917874396
2021-08-14,17.32463768115942,29.967632850241547
2021-08-15,17.377777777777776,27.79033816425121
2021-08-16,16.91111111111111,23.39710144927536
2021-08-17,14.841545893719806,21.695169082125602
2021-08-18,15.378743961352658,21.77294685990338
2021-08-19,15.42367149758454,22.795169082125607
2021-08-20,14.97584541062802,25.498067632850244
2021-08-21,14.98743961352657,26.26231884057971
2021-08-22,16.718840579710147,24.21014492753623
2021-08-23,15.181642512077294,23.62463768115942
2021-08-24,15.181642512077294,23.901932367149758
2021-08-25,14.139613526570049,24.7743961352657
2021-08-26,14.201449275362318,24.10193236714976
2021-08-27,13.92512077294686,22.88502415458937
2021-08-28,12.822705314009662,22.47294685990338
2021-08-29,13.183574879227054,22.152173913043477
2021-08-30,13.503381642512077,22.57342995169082
2021-08-31,14.142512077294686,23.41159420289855
2021-09-01,13.662801932367149,24.08985507246377
2021-09-02,14.073429951690821,24.98502415458937
2021-09-03,14.768599033816425,24.979227053140097
2021-09-04,15.341062801932367,25.599999999999998
2021-09-05,15.014009661835749,27.288405797101447
2021-09-06,15.847826086956522,28.699516908212562
2021-09-07,16.664251207729468,28.804830917874398
2021-09-08,16.301932367149757,27.155072463768118
2021-09-09,16.819323671497585,24.435265700483093
2021-09-10,15.60096618357488,23.005314009661838
2021-09-11,14.509178743961353,23.72753623188406
2021-09-12,13.594202898550725,24.674396135265702
2021-09-13,14.183091787439613,26.21352657004831
2021-09-14,16.42753623188406,25.00386473429952
